switch_e,switch_c,host,connection,interval,link,hop,time,avgSentMsg,avgSentByte,secMaxSendMsg,secMaxSendByte,avgRecvMsg,avgRecvByte,secMaxRecvMsg,secMaxRecvByte
2,38,20,11,1,59,40,29.9,348.8,50.84,5141,731.67,133.24,20.49,895,149.81
2,38,20,61,4,59,40,265.4,187.29,27.4,27127,4166.89,50.45,6.54,885,148.68
2,48,14,3,1,63,50,22.3,228.21,33.19,1241,191.95,134.57,20.94,466,88.89
2,57,20,2,4,78,59,30.5,233.54,36.47,1407,256.62,172.95,26.86,865,148.65
2,57,20,43,7,78,59,327.4,175.76,25.11,27397,4198.67,63.68,8.04,885,133.99
2,57,20,91,0,78,59,41.1,2254.82,326.15,42727,5966.82,283.11,39.67,788,112.08
2,12,18,26,6,31,14,172,54.65,8.28,3803,607.51,23.13,3.21,518,84.41
2,19,20,33,4,40,21,149.4,116.84,17.15,8703,1276.36,39.62,5.62,763,126.5
2,19,20,66,6,40,21,414.3,85.62,11.77,19586,2699.85,23.71,2.99,643,105.78
2,19,20,95,8,40,21,779,66.52,9.02,27442,3810.63,19.68,2.32,664,111.93
2,38,10,17,1,49,40,36.7,403.08,55.91,9092,1227.4,95.15,14.38,488,85.72
2,39,16,46,9,56,41,434.9,115.8,15.72,16546,2320.74,37.86,4.6,1118,184.2
2,59,20,88,3,80,61,292.5,393.14,53.42,43422,5851.79,71.99,9.35,793,119.26
1,0,10,2,2,10,1,18.2,14.07,2.24,65,10.33,9.45,1.54,46,7.52
1,0,10,66,0,10,1,14.7,99.66,14.32,376,56.52,28.57,4.45,216,32.48
1,0,10,71,6,10,1,441.3,7.2,1.06,1028,138.54,1.64,0.22,44,7.51
2,9,12,1,3,22,11,17.8,66.01,10.4,308,54.28,56.91,9.18,308,50.45
2,27,16,63,5,44,29,334.5,126.5,17.44,24472,3405.7,32.33,4.11,800,131.19
2,33,20,10,2,54,35,39.3,221.17,34.79,2779,474.43,124.35,18.86,923,152.5
2,39,2,1,7,42,41,24.2,72.81,9.15,483,65.72,52.15,7.91,336,64.82
2,51,10,5,10,62,53,70,135.97,18.62,3386,471.64,76.01,10.62,661,119.34
2,5,18,53,1,24,7,68.5,111.07,17.61,4197,676.84,27.43,4.13,243,39.49
2,27,18,22,7,46,29,171.9,118.38,16.42,10258,1385.8,41.91,5.79,790,129.61
2,27,18,41,8,46,29,346.4,86.67,12.37,13679,2080.06,32.85,4.16,986,162.45
2,27,18,81,3,46,29,262.5,201.33,27.86,33551,4587.91,39.22,5.26,826,139.89
2,34,20,17,0,55,36,19.5,548.92,89.36,2680,496.17,227.38,34.98,1259,206.06
2,34,20,86,6,55,36,537.1,138.26,18.47,42766,5763.39,35.97,4.33,757,125.37
