switch_e,switch_c,host,connection,interval,link,hop,time,avgSentMsg,avgSentByte,secMaxSendMsg,secMaxSendByte,avgRecvMsg,avgRecvByte,secMaxRecvMsg,secMaxRecvByte
2,16,20,14,1,37,18,32.2,66.93,17.87,149,39.03,97.7,21.79,342,58.55
2,16,20,48,10,37,18,500.1,33.69,10.17,177,43.84,53.08,19.71,251,116.1
2,16,20,100,4,37,18,422.7,46.7,12.99,177,48.78,73.59,19.72,276,73.41
2,20,2,1,10,23,22,26,47.27,10.92,164,43.69,76.15,19.78,278,63.72
2,37,14,27,10,52,39,295,65.39,18.32,270,56.63,115.95,44.42,381,118.42
2,37,14,38,4,52,39,182.9,86.34,23.24,272,62.16,154.61,41.01,435,124.44
2,48,18,4,0,67,50,24.2,132.98,31.41,479,104.74,206.03,56.94,579,168.79
2,53,20,8,9,74,55,85.9,95.93,26.17,372,76.27,168.15,62.22,529,154.51
2,53,20,50,6,74,55,347.8,104.99,28.93,354,83.48,186.08,57.44,522,156.78
2,53,20,68,3,74,55,248.9,136.24,36.25,344,83.08,241.2,62.32,494,106.7
2,8,8,2,8,17,10,26.6,20.64,5.6,74,20.04,29.89,9.7,77,49.22
2,18,14,16,3,33,20,66.1,52.95,14.07,153,49.8,87.16,22.42,293,70.9
2,18,14,40,4,33,20,179.5,47.29,13.07,162,49.6,80.55,21.84,267,67.53
